id	description	condition	B1_G1	B1_S	B1_G2	B2_G1	B2_S	B2_G2	B3_S	B3_G1	B3_G2	Mix	sumUniPeps	sumPSMs	countNum
P20585	DNA mismatch repair protein Msh3 OS=Homo sapiens OX=9606 GN=MSH3 PE=1 SV=4	52C.2	28.4	31	34.2	30.6	31.2	36.7	32.3	36.3	33.3	145.8	1	1	1
P09884	DNA polymerase alpha catalytic subunit OS=Homo sapiens OX=9606 GN=POLA1 PE=1 SV=2	52C.2	57.9	73.2	77.1	66.5	75.9	77.9	95	76.4	84.1	428.9	5	5	2
P11387	DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2	52C.2	231.7	239.5	236.7	203.3	303.9	260.9	369.9	217.9	251.7	1386.4	4	5	5
O95602	DNA-directed RNA polymerase I subunit RPA1 OS=Homo sapiens OX=9606 GN=POLR1A PE=1 SV=2	52C.2	114.2	128.6	126.1	141.3	137.3	143.4	136.9	126.2	150	478.3	6	6	5
P0CAP2	DNA-directed RNA polymerase II subunit GRINL1A OS=Homo sapiens OX=9606 GN=POLR2M PE=1 SV=1	52C.2	569.3	491.5	510.9	528.7	578.2	472.6	593.9	471.8	455	574.1	11	13	7
P24928	DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens OX=9606 GN=POLR2A PE=1 SV=2	52C.2	3314.8	2844.7	2361	2692.6	3024.8	2190	3063.9	2455	1894.7	4581.6	47	63	42
P19387	DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens OX=9606 GN=POLR2C PE=1 SV=2	52C.2	620.6	584	525.8	570.8	641.3	493.9	667.1	524.2	462.6	1265	8	12	7
O15514	DNA-directed RNA polymerase II subunit RPB4 OS=Homo sapiens OX=9606 GN=POLR2D PE=1 SV=1	52C.2	625.1	577.5	751.9	695.6	619.5	708.4	557.9	667.5	743.1	504.8	8	14	8
P05423	DNA-directed RNA polymerase III subunit RPC4 OS=Homo sapiens OX=9606 GN=POLR3D PE=1 SV=2	52C.2	202.1	204.9	192.2	183.2	244.5	213.8	273.5	195.5	211.5	754.3	6	8	5
O15160	DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens OX=9606 GN=POLR1C PE=1 SV=1	52C.2	150.7	178.6	171.1	178.4	161.7	183.6	180.7	149.9	183.1	736.7	5	6	4
P19388	DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens OX=9606 GN=POLR2E PE=1 SV=4	52C.2	208.6	201.8	165.7	176	214	156.8	223.1	162.3	135.8	561.2	4	5	4
O60884	DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1	52C.2	1692.2	1791.6	1652.5	1449.6	1792.7	1514	1706.4	1534.9	1443.2	4199.7	15	40	17
P25685	DnaJ homolog subfamily B member 1 OS=Homo sapiens OX=9606 GN=DNAJB1 PE=1 SV=4	52C.2	450	538.5	463.1	420.3	583.7	436.4	711.2	454.3	440.9	3064.2	10	20	10
O75190	DnaJ homolog subfamily B member 6 OS=Homo sapiens OX=9606 GN=DNAJB6 PE=1 SV=2	52C.2	526.3	520.8	524.8	477.4	543	504.4	611.6	480	509.6	1798.5	1	9	6
O75937	DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2	52C.2	1116	1064.5	1251.7	1260.8	1218.3	1247.3	1265	1322.9	1328.8	2910.5	12	19	12
O60762	Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1	52C.2	435.9	947.9	534.8	510.6	1348.6	488.2	1435.1	564.9	418.4	978.9	9	13	7
O60216	Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2	52C.2	1445.2	1295.9	1459.7	1546.7	1421.3	1616.9	1502.6	1785.2	1591.1	1859.5	19	35	19
O95793	Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2	52C.2	615.6	645.4	698.8	635.8	697.3	659.3	745.1	648.1	692.2	1354.7	13	18	13
O75935	Dynactin subunit 3 OS=Homo sapiens OX=9606 GN=DCTN3 PE=1 SV=1	52C.2	105.1	126.7	92.3	92.5	158.6	104.7	193	94.7	97	738.2	2	2	2
O75150	E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens OX=9606 GN=RNF40 PE=1 SV=5	52C.2	173.4	207.1	184	166.6	229.4	165.1	268.2	184.5	191	1178	9	12	6
P22681	E3 ubiquitin-protein ligase CBL OS=Homo sapiens OX=9606 GN=CBL PE=1 SV=2	52C.2	1205.5	1027.6	1323.6	1382.8	1161.2	1420.1	1054	1384.8	1545.7	1272.1	18	29	18
O43164	E3 ubiquitin-protein ligase Praja-2 OS=Homo sapiens OX=9606 GN=PJA2 PE=1 SV=4	52C.2	429.5	382.2	433.4	470.9	419.2	422.1	372.7	426.7	399.9	471.9	8	13	9
O15541	E3 ubiquitin-protein ligase RNF113A OS=Homo sapiens OX=9606 GN=RNF113A PE=1 SV=1	52C.2	586	502.6	645.7	660.6	522	726	523.1	691.9	700.5	556	8	17	7
O95071	E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2	52C.2	534.2	586.5	557.5	556.5	626.8	644.2	723.7	596.1	630	2208.5	17	17	14
O94874	E3 UFM1-protein ligase 1 OS=Homo sapiens OX=9606 GN=UFL1 PE=1 SV=2	52C.2	68.8	81.7	72.7	66.1	87.9	74.4	126.8	78.4	74	597.4	4	5	3
P13804	Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1	52C.2	3998.5	3042.8	4070.6	4371.3	3166.8	4101.4	2965.9	4387.6	4416.3	4055.3	15	60	18
P24534	Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3	52C.2	752.5	977.8	850.5	785.9	1093.6	817.2	1174.9	812.1	923.4	7597.6	8	39	9
P14625	Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1	52C.2	9186.4	9120.9	10363.9	9917.8	9999.5	10061.5	9097.2	10150	9719.9	11764.4	35	234	54
O75521	Enoyl-CoA delta isomerase 2 OS=Homo sapiens OX=9606 GN=ECI2 PE=1 SV=4	52C.2	925.3	954.8	1268	1201	1015.6	1238.7	911.6	1127.4	989.3	1728.6	10	20	10
O43402	ER membrane protein complex subunit 8 OS=Homo sapiens OX=9606 GN=EMC8 PE=1 SV=1	52C.2	101.3	139.5	106	87.4	139.2	94	140	94.1	89.3	533.4	2	2	2
P15976	Erythroid transcription factor OS=Homo sapiens OX=9606 GN=GATA1 PE=1 SV=1	52C.2	696.1	722.2	583.2	634	833.7	627.9	778.4	689.7	508.3	884.4	8	14	8
O43324	Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1	52C.2	351.3	437.7	324.1	323.5	562.1	330.3	639.9	343.7	350.8	3711.3	5	11	6
P05198	Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3	52C.2	4485.8	4387.7	4446.5	4216.2	4570.8	4378.2	4296	4465.2	4751.3	4976.3	21	83	31
P20042	Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2	52C.2	3745.2	3788	3483.6	3428.7	3812.5	3465.1	3779.1	3675	3881.6	4044.4	21	63	25
O15371	Eukaryotic translation initiation factor 3 subunit D OS=Homo sapiens OX=9606 GN=EIF3D PE=1 SV=1	52C.2	134.6	155.9	149.4	139.8	166.8	129.4	230.6	131.8	160.2	1734.3	7	11	6
O00303	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1	52C.2	495.7	682.7	524.8	496.6	778.1	536.9	935.9	485.3	570.1	4779.8	8	15	7
O75821	Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2	52C.2	734.6	789.5	922.2	834.8	974.7	886.9	984	856.7	1011.5	3428	9	23	9
O15372	Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1	52C.2	590.7	772	585.3	538.6	921.3	585.5	983	555.4	583.4	2925.3	11	21	10
O75822	Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens OX=9606 GN=EIF3J PE=1 SV=2	52C.2	3121.1	3143.5	3782.9	3652.3	3361.2	3575.5	3006.1	3663	3709.2	3502.3	2	41	16
P23588	Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2	52C.2	5220.7	4626.6	6311.2	5796	4323.2	5812.1	3847.5	6145.5	5823.5	4086.6	22	99	29
O60573	Eukaryotic translation initiation factor 4E type 2 OS=Homo sapiens OX=9606 GN=EIF4E2 PE=1 SV=1	52C.2	179.8	239.2	172.9	168	271	193.7	317.2	207	201.7	866.1	4	6	4
O60841	Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4	52C.2	2685.3	2780.5	2917.5	2719.1	2662.7	2883.7	2737.9	3055.6	3112.7	6309.1	31	46	29
O14980	Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1	52C.2	443	554.3	555.7	543.7	660.9	604.6	951.8	579	687.9	6739.8	29	39	21
O43592	Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2	52C.2	360.6	379.2	361.3	356.6	418.3	358.5	530.1	362.2	444.6	3717.8	12	19	10
P15311	Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4	52C.2	2700	2477.2	2985.9	2884	2476.2	2914.6	2318.7	3131.4	2829.4	5180	20	138	26
P02792	Ferritin light chain OS=Homo sapiens OX=9606 GN=FTL PE=1 SV=2	52C.2	217.1	160.8	221.2	180.9	127.1	174.6	102.8	176.4	172.9	154.7	3	4	3
P21333	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	52C.2	3254.9	3294.7	3391.1	3108.3	3560.2	3220.6	3813.1	3138.4	3374.4	12536.8	63	113	57
O75955	Flotillin-1 OS=Homo sapiens OX=9606 GN=FLOT1 PE=1 SV=3	52C.2	613.8	639.9	642.8	661.9	603.8	582.1	577.1	667.5	599.9	697.1	8	13	7
P04075	Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2	52C.2	11771.6	10764.7	14597.1	13640.4	10826.8	13820.4	9762.6	13588.5	14864.3	11421.4	5	335	43
P09972	Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2	52C.2	2044.5	1718.7	2256.6	2291.1	1783.8	2301.8	1702.4	2362.7	2523.6	1708.2	18	102	23
P16930	Fumarylacetoacetase OS=Homo sapiens OX=9606 GN=FAH PE=1 SV=2	52C.2	995.5	670.3	1297	1245.9	656.8	1226.3	505.3	1177.1	1262.9	774.3	10	18	9
P14635	G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1	52C.2	477.6	876.2	1956.3	742.2	1012.6	1996.5	1034.1	864.4	2021.2	1410.8	10	20	11
O95067	G2/mitotic-specific cyclin-B2 OS=Homo sapiens OX=9606 GN=CCNB2 PE=1 SV=1	52C.2	338.4	458.7	679.8	413.8	473.9	607.3	479.2	450.8	618.5	821.5	7	12	7
P09104	Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3	52C.2	955.8	635.9	918.1	898.2	616.2	792.1	589.8	891.7	903.1	663.4	9	117	11
O75223	Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1	52C.2	2698.1	2180.4	3123.4	2752	2111.3	2759.2	1796.7	2845.7	2991.8	2118.6	10	33	12
P13284	Gamma-interferon-inducible lysosomal thiol reductase OS=Homo sapiens OX=9606 GN=IFI30 PE=1 SV=3	52C.2	139	157.8	170.6	154.6	143.4	160.2	139.4	148.6	129.9	167.6	4	8	4
O76070	Gamma-synuclein OS=Homo sapiens OX=9606 GN=SNCG PE=1 SV=2	52C.2	951.9	661.5	965	960.1	730.3	1013.7	727	1132.1	1198.6	671.7	8	17	10
P17900	Ganglioside GM2 activator OS=Homo sapiens OX=9606 GN=GM2A PE=1 SV=4	52C.2	263.6	188.6	287.7	267	212.3	280.1	178.8	259.1	294	215.5	6	10	4
O60547	GDP-mannose 4,6 dehydratase OS=Homo sapiens OX=9606 GN=GMDS PE=1 SV=1	52C.2	932.2	795.8	1141.8	1140.8	841	1149.3	738	1162.6	1321.2	790.4	14	20	12
O75496	Geminin OS=Homo sapiens OX=9606 GN=GMNN PE=1 SV=1	52C.2	302.5	502.9	752.3	505.1	554.5	760.9	447.2	520.4	745.2	425.6	5	12	7
P18074	General transcription and DNA repair factor IIH helicase subunit XPD OS=Homo sapiens OX=9606 GN=ERCC2 PE=1 SV=1	52C.2	264.7	225.3	331.9	336.4	269.5	347.6	263.9	343.4	410.5	1044.2	6	6	6
P13984	General transcription factor IIF subunit 2 OS=Homo sapiens OX=9606 GN=GTF2F2 PE=1 SV=2	52C.2	571.6	535.6	692.8	620.9	602.6	636.4	579.7	578.7	635.9	653.6	7	14	8
O95749	Geranylgeranyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=GGPS1 PE=1 SV=1	52C.2	712.4	558.3	827.7	731.2	573.9	722.8	480	680.4	809	456.6	10	14	9
O60234	Glia maturation factor gamma OS=Homo sapiens OX=9606 GN=GMFG PE=1 SV=1	52C.2	116.8	93.7	94	127.9	118.7	110.2	146.8	176.2	143.9	235.8	1	7	1
P00367	Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD1 PE=1 SV=2	52C.2	4110	3222.4	4574.9	4390.1	3178.9	4247.4	2903.9	4383.7	4316.3	3138.3	7	69	26
P15104	Glutamine synthetase OS=Homo sapiens OX=9606 GN=GLUL PE=1 SV=4	52C.2	648.3	768.6	1020.9	808.2	866.9	981.1	984.6	1021.2	1262.6	1218.3	9	20	11
O43716	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial OS=Homo sapiens OX=9606 GN=GATC PE=1 SV=1	52C.2	162	154.6	192.7	196.9	174.8	193.1	160.6	195.2	184	403.5	6	7	6
O76003	Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2	52C.2	710.1	837	893.5	825.3	978.1	854.3	1003.2	883.7	1030.3	4304	11	28	9
O43813	Glutathione S-transferase LANCL1 OS=Homo sapiens OX=9606 GN=LANCL1 PE=1 SV=1	52C.2	973.9	786.9	1075.2	1038.3	795.5	1043.7	711.9	1041	1077.5	753.3	8	20	9
P21266	Glutathione S-transferase Mu 3 OS=Homo sapiens OX=9606 GN=GSTM3 PE=1 SV=3	52C.2	67.3	62.3	70.3	70.7	61.1	72.9	67.1	67.5	74.2	215.3	3	4	3
P13807	Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2	52C.2	673.7	836.6	1044.7	710.6	768	918.9	713.1	801.2	1047.2	705.6	9	17	11
O00178	GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3	52C.2	320.5	306.9	313.4	349.8	346.6	366.4	367	337.5	370	905.8	12	13	9
A4D1E9	GTP-binding protein 10 OS=Homo sapiens OX=9606 GN=GTPBP10 PE=1 SV=1	52C.2	97.4	104.4	100	99.7	111.8	117.1	94.6	104.8	109.3	137.1	2	2	2
P01111	GTPase NRas OS=Homo sapiens OX=9606 GN=NRAS PE=1 SV=1	52C.2	714.1	702.2	749	727.9	724.5	719.2	697.3	731.8	709.4	573.4	4	14	8
P08754	Guanine nucleotide-binding protein G(i) subunit alpha-3 OS=Homo sapiens OX=9606 GN=GNAI3 PE=1 SV=3	52C.2	52.6	84.6	57.6	59.8	111.8	40.6	114.3	62.3	53.8	151.7	4	17	3
O60832	H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3	52C.2	677.8	821.9	710.2	616.8	927.9	669.2	853	692.5	745.7	1248.2	10	12	10
O95757	Heat shock 70 kDa protein 4L OS=Homo sapiens OX=9606 GN=HSPA4L PE=1 SV=3	52C.2	1076.3	1193.2	1294.5	1159.6	1136.8	1245.1	1243.5	1177.6	1292.4	3750.7	18	34	18
P04792	Heat shock protein beta-1 OS=Homo sapiens OX=9606 GN=HSPB1 PE=1 SV=2	52C.2	781	896.6	864	752.6	914.7	765.7	976	737.9	807.9	3300.1	10	25	12
P08238	Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4	52C.2	15080	16761.1	16522.2	14665.7	17745.3	15275.3	19886.7	15813.8	17488.1	69293.1	17	397	67
P14317	Hematopoietic lineage cell-specific protein OS=Homo sapiens OX=9606 GN=HCLS1 PE=1 SV=3	52C.2	1871.5	1340.7	2000.6	1999.8	1468.3	1954.7	1215	2120.1	1850.7	1581.3	14	33	16
O14964	Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Homo sapiens OX=9606 GN=HGS PE=1 SV=1	52C.2	743.8	879.5	736.1	707.7	971	660.5	922	724.2	731.9	2067.8	12	16	11
P09651	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	52C.2	1103	1143.6	1064.7	1123.3	1427.2	1175.2	1810.7	1294.8	1030.6	5160.7	8	56	14
P14866	Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2	52C.2	346.3	422.9	356	316.1	457.6	353.5	735.4	353.9	410.5	6284.6	12	22	12
O43390	Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1	52C.2	365.2	434.8	364.7	331.9	546.9	371.8	805.2	359.2	368.1	5143.1	12	31	9
P22626	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	52C.2	1038.8	1096.9	1059.4	982.7	1255.4	1059.1	1578.6	1090.1	1012.4	5551.1	13	39	17
P09429	High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3	52C.2	2795.9	2386.8	2882.2	2967.4	2674.3	2986	2461.7	3109.3	2988.7	2870.2	6	83	11
O15347	High mobility group protein B3 OS=Homo sapiens OX=9606 GN=HMGB3 PE=1 SV=4	52C.2	1103.7	923.8	1113.7	1186.3	942.7	1090	845.2	1141	1150	871.7	6	32	9
P12081	Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=HARS1 PE=1 SV=2	52C.2	2429.5	1610	2141.3	2230.2	1593.4	2118.7	1677.8	2505	2683.3	2670.9	14	45	21
O14929	Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=2	52C.2	376.1	497.1	422.7	491.7	592	533	743.5	537.9	563.2	5232.3	10	16	9
O00422	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	52C.2	46.4	66.3	34.8	49.6	76.8	48	82.2	45.3	41.1	86.2	2	2	1
O43719	HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1	52C.2	777.6	812.9	715.5	693.5	805.6	652	880.2	716.2	694.3	4196.4	15	18	14
O75146	Huntingtin-interacting protein 1-related protein OS=Homo sapiens OX=9606 GN=HIP1R PE=1 SV=2	52C.2	49	58.8	46.2	47.7	47.8	54.5	56.1	50.2	68.7	230.2	5	6	3
P00492	Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2	52C.2	1997.1	1597.9	2389	2179.5	1711.6	2280	1513.5	2276.4	2604.6	1506	10	39	16
O00629	Importin subunit alpha-3 OS=Homo sapiens OX=9606 GN=KPNA4 PE=1 SV=1	52C.2	1447.9	1480.7	1523.8	1491.3	1553.3	1564.1	1577.8	1513.9	1505.9	1840.5	9	38	14
O00505	Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2	52C.2	484.5	563.7	511	526.4	605.9	568.6	623.6	508.5	509.7	814.9	8	24	8
O60684	Importin subunit alpha-7 OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1	52C.2	88.6	118.1	108.7	105.5	142.4	123.2	191.3	110.6	136.1	1379.7	5	13	4
O95373	Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1	52C.2	1117.2	875.3	1420.6	1449.4	1086.3	1386.2	1382.3	1403	1524.1	5214.2	20	39	18
O43314	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Homo sapiens OX=9606 GN=PPIP5K2 PE=1 SV=3	52C.2	2572	2140	2737.8	2934.6	2100.9	2862.2	2105.2	3006.8	3093.3	2400.1	29	57	34
P14735	Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4	52C.2	1455.6	1553.2	1654.3	1624.3	1584.1	1632.4	1604.3	1682	1716.1	4445.2	20	29	20
O00425	Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2	52C.2	267.4	350	274.8	261.8	388.4	292.5	542.2	311.1	332	3479.7	11	16	9
P08648	Integrin alpha-5 OS=Homo sapiens OX=9606 GN=ITGA5 PE=1 SV=2	52C.2	429.5	475.5	409.2	439.5	557	394.7	580.1	494.4	349.2	433.8	10	12	6
P05362	Intercellular adhesion molecule 1 OS=Homo sapiens OX=9606 GN=ICAM1 PE=1 SV=2	52C.2	538.3	592.1	528	499.3	655.3	517.6	721.5	589.4	483.5	498.8	10	16	10
O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens OX=9606 GN=PRKRA PE=1 SV=1	52C.2	84.8	107.8	92.8	98	138.1	98.9	154	97	98.1	660.9	3	4	3
O75874	Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2	52C.2	4069	3123.4	4182.5	4458.9	3271	4207.5	3013.4	4804.8	4607.9	3009.2	21	87	24
O60271-2	Isoform 2 of C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens OX=9606 GN=SPAG9	52C.2	1417.4	1351.7	1385	1320.6	1480.9	1326.8	1539.4	1378.9	1441.9	4006.7	1	35	28
P26358-2	Isoform 2 of DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=DNMT1	52C.2	3051.4	2689.7	4067.6	3555.1	3030.2	4219.2	2830.7	3472.1	3986.4	4665.9	1	76	43
P13674-2	Isoform 2 of Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens OX=9606 GN=P4HA1	52C.2	554.4	546.8	538.7	527	596.7	494.4	544.4	540	468	845.7	1	16	9
O94925-3	Isoform 3 of Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS	52C.2	197.2	179.1	205.1	197.6	231.5	275.6	259.4	216.9	233.2	1853.9	5	8	5
O00154-4	Isoform 4 of Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7	52C.2	1299.7	1208.2	1692.8	1581	1212.3	1686.4	1111.3	1595.7	1893.5	1249.6	14	44	15
O14617-5	Isoform 5 of AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1	52C.2	327.7	365.5	348.7	332.7	405.9	348.1	466.4	353.7	375	1921.2	10	13	8
P15923-2	Isoform E47 of Transcription factor E2-alpha OS=Homo sapiens OX=9606 GN=TCF3	52C.2	540.1	536.9	526.7	479.6	522.1	466.8	509.8	479.3	522.7	924.9	7	9	7
P14618-2	Isoform M1 of Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM	52C.2	162.4	143.5	183.1	171	151.2	196.3	145.3	183	168.3	218.4	2	227	2
P09496-2	Isoform Non-brain of Clathrin light chain A OS=Homo sapiens OX=9606 GN=CLTA	52C.2	2120.2	1676.9	2303	2325.7	1719.2	2217.5	1512.6	2268.6	2283.8	1139.3	12	34	13
P09497-2	Isoform Non-brain of Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB	52C.2	969.8	691.3	1065.2	1019.4	701.8	1003.1	634.2	1112.6	1104.4	530.8	8	17	7
O75449	Katanin p60 ATPase-containing subunit A1 OS=Homo sapiens OX=9606 GN=KATNA1 PE=1 SV=1	52C.2	187.2	149.4	220.7	217.5	143.9	201.8	130	210.6	209.4	177.7	2	4	2
O14777	Kinetochore protein NDC80 homolog OS=Homo sapiens OX=9606 GN=NDC80 PE=1 SV=1	52C.2	109.6	139.3	115	107.1	173	112	195.3	121.7	131.1	990.9	5	5	3
P20700	Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2	52C.2	2142.3	1932.7	2089	2019.2	2122.4	2056.7	2234.8	2133.2	2178.6	2802.2	27	45	27
P09960	Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2	52C.2	1629.5	1530.4	1900.8	1980.9	1613.8	2018.5	1549.5	1904.3	2125.6	2775	21	44	24
P11182	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DBT PE=1 SV=3	52C.2	784.7	596.5	960.6	931.2	582.1	904.4	538.6	944.8	1089.4	762.4	10	13	8
O43766	Lipoyl synthase, mitochondrial OS=Homo sapiens OX=9606 GN=LIAS PE=1 SV=3	52C.2	126.8	129.9	152	142.4	109.1	139.2	107.4	156.3	156.5	133.7	4	4	4
P24666	Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	52C.2	276.8	297	316.1	315.5	291.8	305.8	333.6	311.8	322	1535.6	5	13	5
O95232	Luc7-like protein 3 OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=2	52C.2	766.1	1206.3	924.9	742.1	1282.2	902.2	1601.3	897.9	861.7	2173.4	12	22	12
P05455	Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2	52C.2	3421.7	3421.7	3544.7	3923.6	3849.9	3850.4	3767.6	4229.3	3756.4	8155.9	23	65	30
P10253	Lysosomal alpha-glucosidase OS=Homo sapiens OX=9606 GN=GAA PE=1 SV=4	52C.2	636.4	539.3	732.4	680.7	544.7	729.2	477.1	721.6	778.3	481.2	11	16	8
O00754	Lysosomal alpha-mannosidase OS=Homo sapiens OX=9606 GN=MAN2B1 PE=1 SV=3	52C.2	1264.6	970.5	1342.8	1247.8	989.7	1259.1	835.8	1199.5	1221.5	892.3	14	23	15
P10619	Lysosomal protective protein OS=Homo sapiens OX=9606 GN=CTSA PE=1 SV=2	52C.2	1358	1025.6	1424.5	1259.1	988	1155.8	819.9	1196.3	1247.6	1127.8	8	19	9
P14174	Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4	52C.2	249.4	231.4	348.4	302.3	231.5	326.3	221.1	332.2	354.7	267.4	5	13	4
O43708	Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3	52C.2	702.1	502.8	709.5	712.6	503.9	655.1	413.6	641	612.5	515.8	3	8	4
